Temperature (K),U_iso (eV),U_soc (eV),U_cfs (eV),F_iso (eV),F_soc (eV),F_cfs (eV),S_iso (eV/K),S_soc (eV/K),S_cfs (eV/K)
1777.869334902884,-0.0,0.04943251078265121,0.06301885880378677,-0.4043165817166165,-0.3042658152494896,-0.2617800588504648,0.00022741636507200846,0.00019894505591969147,0.00018268997351303384
1778.8699234844025,-0.0,0.049474370243217436,0.06307553800519372,-0.404544131934758,-0.3044648891828034,-0.26196287230314874,0.00022741636507200846,0.00019896859404014422,0.0001827218449635959
1779.870512065921,-0.0,0.049516210426759244,0.06313220554056898,-0.4047716821528995,-0.3046639866560443,-0.26214571763379396,0.00022741636507203622,0.00019899210809090628,0.0001827536919357664
1780.8711006474396,-5.684341886080802e-14,0.049558031324522744,0.06318886137410118,-0.4049992323710411,-0.3048631076451395,-0.2623285948179113,0.00022741636507206398,0.00019901559809409886,0.0001827855144369006
1781.871689228958,-5.684341886080802e-14,0.04959983292803827,0.06324550546980845,-0.4052267825891826,-0.3050622521260384,-0.262511503831019,0.00022741636507200846,0.00019903906407181537,0.00018281731247415944
1782.8722778104766,-5.684341886080802e-14,0.049641615228665614,0.06330213779179417,-0.40545433280732407,-0.3052614200747123,-0.2626944446486424,0.00022741636507200846,0.00019906250604634357,0.00018284908605495365
1783.872866391995,5.684341886080802e-14,0.04968337821787827,0.06335875830444593,-0.4056818830254656,-0.30546061146715525,-0.2628774172463144,0.00022741636507200846,0.00019908592403977687,0.0001828808351868605
1784.8734549735136,-0.0,0.04972512188720657,0.06341536697226502,-0.40590943324360707,-0.3056598262793828,-0.2630604215995755,0.0002274163650719807,0.00019910931807426424,0.00018291255987731847
1785.8740435550324,-5.684341886080802e-14,0.04976684622835137,0.06347196375963904,-0.40613698346174865,-0.30585906448743344,-0.2632434576839736,0.00022741636507203622,0.0001991326881720934,0.00018294426013379383
1786.8746321365509,-5.684341886080802e-14,0.049808551233070375,0.06352854863121138,-0.4063645336798901,-0.306058326067367,-0.26342652547506396,0.00022741636507200846,0.00019915603435530227,0.00018297593596380834
1787.8752207180694,5.684341886080802e-14,0.049850236893178135,0.06358512155176754,-0.40659208389803164,-0.3062576109952663,-0.26360962494840967,0.00022741636507200846,0.0001991793566462896,0.0001830075873750503
1788.875809299588,5.684341886080802e-14,0.04989190320054604,0.06364168248612145,-0.4068196341161731,-0.30645691924723595,-0.2637927560795814,0.00022741636507200846,0.00019920265506703783,0.00018303921437518023
1789.8763978811064,5.684341886080802e-14,0.049933550147102324,0.06369823139928599,-0.40704718433431464,-0.3066562507994028,-0.26397591884415755,0.00022741636507200846,0.0001992259296398624,0.00018307081697194194
1790.876986462625,-0.0,0.04997517772488891,0.06375476825618875,-0.4072747345524561,-0.30685560562791603,-0.2641591132177242,0.00022741636507203622,0.00019924918038696782,0.00018310239517307925
1791.8775750441434,5.684341886080802e-14,0.05001678592600456,0.06381129302207,-0.4075022847705977,-0.307054983708947,-0.2643423391758753,0.00022741636507200846,0.000199272407330503,0.0001831339489863082
1792.878163625662,-0.0,0.05005837474271857,0.06386780566222683,-0.4077298349887391,-0.30725438501868924,-0.2645255966942124,0.00022741636507200846,0.00019929561049278344,0.00018316547841956687
1793.8787522071807,-0.0,0.05009994416718655,0.06392430614201317,-0.40795738520688074,-0.30745380953335877,-0.2647088857483454,0.00022741636507203622,0.00019931878989598584,0.00018319698348082114
1794.8793407886992,-0.0,0.050141494191848324,0.06398079442695348,-0.4081849354250222,-0.3076532572291933,-0.2648922063138915,0.00022741636507200846,0.0001993419455622314,0.00018322846417784255
1795.8799293702177,-1.1368683772161603e-13,0.05018302480903003,0.0640372704825154,-0.40841248564316374,-0.3078527280824533,-0.26507555836647645,0.00022741636507200846,0.0001993650775139466,0.00018325992051879125
1796.8805179517362,-5.684341886080802e-14,0.05022453601128518,0.06409373427456444,-0.4086400358613052,-0.3080522220694213,-0.2652589418817337,0.00022741636507200846,0.00019938818577328044,0.00018329135251166084
1797.8811065332548,-0.0,0.0502660277910536,0.06415018576885245,-0.40886758607944673,-0.30825173916640214,-0.2654423568353049,0.00022741636507200846,0.00019941127036238182,0.0001833227601644727
1798.8816951147733,5.684341886080802e-14,0.050307500141229866,0.06420662493121654,-0.4090951362975882,-0.3084512793497227,-0.26562580320283974,0.00022741636507200846,0.00019943433130362176,0.00018335414348530366
1799.8822836962918,-5.684341886080802e-14,0.05034895305414011,0.06426305172766433,-0.40932268651572973,-0.30865084259573256,-0.26580928095999595,0.00022741636507206398,0.00019945736861926022,0.00018338550248253593
1800.8828722778103,5.684341886080802e-14,0.05039038652290628,0.06431946612451611,-0.4095502367338713,-0.308850428880803,-0.26599279008243987,0.00022741636507200846,0.00019948038233133514,0.0001834168371642464
1801.8834608593288,-5.684341886080802e-14,0.050431800540081895,0.06437586808769424,-0.4097777869520127,-0.30905003818132787,-0.2661763305458455,0.0002274163650719807,0.00019950337246224525,0.00018344814753865069
1802.8840494408475,-5.684341886080802e-14,0.05047319509878889,0.0644322575837748,-0.4100053371701543,-0.30924967047372337,-0.26635990232589574,0.00022741636507203622,0.00019952633903436157,0.00018347943361424202
